id,Длинна,Диаметр,Цвет
70239201931468802,41.0,3.8,None
70239202186931684,64.0,3.8,None
70239202148927558,50.0,3.5,None
70239202173481003,29.0,4.8,Цинк
70239201940748097,70.0,4.2,None
70239201931471024,45.0,3.9,None
70239202157974698,11.0,3.5,Цинк
70239202173127608,25.0,4.2,Зеленый
70239201931549928,51.0,4.8,RAL-3003
70239202189651603,32.0,3.5,None
70239201906506069,6.0,None,None
70239202186339842,25.0,3.5,None
70239201940584046,41.0,3.8,None
70239202188983400,19.0,4.2,None
70239202187045789,16.0,4.2,Цинк
70239202149057354,120.0,6.0,None
70239201931455134,200.0,12.0,None
70239202186947257,45.0,3.5,Черный
70239202148927383,35.0,4.5,None
70239202187091184,45.0,3.8,None
70239202173037617,29.0,4.8,Зеленый
70239202173117485,130.0,6.0,Желтый
70239202184080322,25.0,5.5,None
70239202188511839,35.0,4.8,RAL-7015
70239202173085477,70.0,4.0,Желтый
70239202173038056,29.0,4.8,RAL-1015
70239202164405479,90.0,4.2,None
70239201931471882,60.0,4.8,None
70239201940748166,100.0,4.8,None
70239202173480971,25.0,3.5,Черный
70239202149071010,12.0,4.0,None
70239202157973682,16.0,3.5,Черный
70239202157978690,70.0,5.0,Цинк
70239201931460814,6.3,5.0,None
70239202149029165,11.0,3.5,None
70239202149000479,65.0,4.2,None
70239202156291881,50.0,6.0,Цинк
70239202173104510,38.0,4.2,Цинк
70239202180130709,30.0,4.0,Белый
70239202187652471,100.0,4.8,None
70239202173028891,29.0,4.8,Синий
70239202190657616,50.0,4.0,None
70239201931465860,45.0,3.5,None
70239202173043800,28.0,4.8,RAL-6020
70239202149083014,35.0,4.8,None
70239202188507298,None,None,Зеленый
70239202149068243,50.0,6.0,None
70239202173133547,40.0,4.5,Желтый
70239202148927059,25.0,3.0,None
70239202173068486,12.0,4.0,None
70239202149068255,70.0,6.0,None
70239202173035012,90.0,4.2,None
70239202186110488,25.0,4.2,None
70239201931544395,102.0,4.8,Черный
70239201940746788,51.0,3.5,None
70239202173062317,51.0,4.8,RAL-6002
70239202149119279,41.0,3.8,None
70239202157973112,35.0,3.5,Черный
70239201931732076,41.0,3.5,None
70239202173058971,45.0,4.5,Белый
70239202149038584,35.0,3.8,None
70239202149078722,35.0,4.0,None
70239201931461456,300.0,10.0,None
70239202157971136,16.0,4.2,None
70239201931550215,25.0,6.3,None
70239202148927534,40.0,4.5,None
70239202189651380,41.0,3.8,None
70239202186917171,25.0,3.5,Черный
70239202173114489,30.0,4.0,Желтый
70239201931544471,55.0,3.5,Черный
70239202157965634,95.0,4.8,Черный
70239202173481090,29.0,4.8,RAL-8017
70239202156229459,35.0,4.0,Цинк
70239202173023906,32.0,5.5,Цинк
70239202186277375,35.0,3.5,Черный
70239202149000978,25.0,3.5,None
70239201940722980,19.0,3.5,None
70239201942560611,19.0,5.5,RAL-8017
70239202173065567,45.0,6.0,Желтый
70239202173481154,32.0,4.2,Цинк
70239202186613945,20.0,4.0,None
70239202176901517,5.0,4.0,Коричневый
70239202186112227,41.0,3.5,Черный
70239202173068834,50.0,3.5,Белый
70239202188624774,76.0,4.8,None
70239202173112831,40.0,3.5,Белый
70239201931551981,29.0,4.8,RAL-1014
70239202157983072,25.0,3.9,None
70239202157969788,16.0,3.5,Черный
70239202173061811,13.0,2.9,Белый
70239202173068715,50.0,4.0,Желтый
70239202149073010,13.0,2.5,None
70239202173035815,100.0,4.8,None
70239202173059739,51.0,4.8,RAL-3011
70239201931544148,130.0,6.3,Цинк
70239201931576049,64.0,4.2,Черный
70239202149067690,40.0,4.0,None
70239202148999348,90.0,6.0,None
70239202149000701,50.0,6.0,None
70239201931467363,75.0,4.2,None
70239202187050701,32.0,3.5,None
70239201931463549,16.0,3.5,None
70239202187198614,45.0,3.5,None
70239202157988426,40.0,6.0,Цинк
70239201940739336,89.0,4.2,None
70239202149062810,16.0,3.0,None
70239202173050831,19.0,3.5,None
70239201931463451,89.0,4.8,None
70239202173035647,35.0,4.8,RAL-9003
70239202186916844,51.0,3.8,None
70239202173130645,65.0,3.8,None
70239202157979084,19.0,3.9,Черный
70239202173077863,50.0,4.0,Желтый
70239202173191112,25.0,3.9,Цинк
70239201954471546,64.0,5.5,Цинк
70239202173044889,32.0,3.5,Белый
70239202173103724,35.0,4.8,RAL-7015
70239202157976482,51.0,3.5,Черный
70239202173094589,65.0,3.8,None
70239202157976165,55.0,3.5,Черный
70239202188863833,25.0,4.0,None
70239202186336816,65.0,64.0,Черный
70239201931455140,260.0,12.0,None
70239201942561063,80.0,6.0,Желтый
70239201931544140,130.0,6.3,None
70239202173059159,35.0,3.5,Желтый
70239202187050328,55.0,3.5,None
70239201940756123,38.0,4.2,None
70239202173101750,70.0,4.8,Синий
70239202186947462,70.0,5.0,None
70239202173481054,19.0,4.2,None
70239202157985503,40.0,3.5,Черный
70239202186897037,41.0,4.2,Цинк
70239201921955458,130.0,10.0,None
70239202173480861,35.0,4.8,RAL-3005
70239202173087327,51.0,4.8,Синий
70239202173027262,None,None,Черный
70239202173120312,30.0,6.0,Белый
70239202189595937,9.0,3.5,None
70239202173081235,51.0,4.8,RAL-3005
70239201931462818,25.0,3.0,None
70239202173072208,130.0,6.0,Белый
70239202173112369,16.0,4.2,Зеленый
70239201931544152,51.0,4.8,RAL-8017
70239202172899632,16.0,4.2,Коричневый
70239202173102947,12.0,2.5,Белый
70239201954471861,70.0,4.8,RAL-8017
70239202156306288,25.0,3.5,None
70239202173033580,41.0,3.5,None
70239201931471012,45.0,5.5,None
70239201940762275,25.0,4.2,None
70239201931544318,55.0,3.5,Черный
70239202173124440,127.0,4.8,Желтый
70239202173116283,28.0,4.8,Зеленый
70239202173124691,20.0,3.0,Желтый
70239202157983395,51.0,4.2,None
70239202173114604,32.0,3.5,None
70239202157990198,45.0,6.0,Цинк
70239202157981776,25.0,5.5,Цинк
70239202188511834,40.0,5.0,None
70239201940711330,16.0,4.2,None
70239201931461453,90.0,10.0,None
70239202173066924,19.0,3.9,Желтый
70239201931548793,51.0,4.8,RAL-5010
70239201931463559,16.0,3.5,None
70239202173029767,16.0,4.2,RAL-9005
70239202164410695,90.0,4.2,None
70239202013929797,38.0,5.5,RAL-6005
70239201931568366,25.0,3.5,Черный
70239202186336320,76.0,70.0,Черный
70239202157982990,50.0,6.3,Цинк
70239202188510234,55.0,3.8,None
70239202173192042,70.0,6.0,Желтый
70239202173086411,60.0,4.5,Белый
70239202164412854,51.0,3.8,None
70239201931547650,89.0,4.2,Черный
70239202148926958,100.0,5.0,None
70239202173057882,25.0,4.2,Коричневый
70239202189530082,25.0,5.5,None
70239202149057565,64.0,6.3,None
70239202173100318,29.0,4.8,Красный
70239202173088288,9.5,3.5,None
70239201942560235,30.0,4.5,Желтый
70239202186112054,41.0,3.8,None
70239202189733173,70.0,4.2,Черный
70239201931544893,32.0,4.2,RAL-5005
70239202173103505,50.0,4.8,Зеленый
70239202173128690,45.0,3.5,Белый
70239202189548557,20.0,2.5,None
70239202174784489,125.0,4.8,Черный
70239202149059723,40.0,5.0,None
70239202149072774,20.0,4.0,None
70239202173093741,9.5,3.5,None
70239202173480891,35.0,3.5,Черный
70239202186917014,51.0,3.8,None
70239201931725550,25.0,3.5,None
70239201931467764,51.0,3.8,None
70239202149110365,20.0,4.0,None
70239202173086792,70.0,4.8,RAL - 5009
70239202164414062,16.0,4.2,None
70239202189738571,65.0,3.8,Черный
70239202188863782,80.0,5.0,None
70239202173122704,16.0,4.2,Цинк
70239201931465998,65.0,3.8,None
70239202173067215,110.0,4.8,None
70239201931545154,32.0,5.5,RAL-3005
70239202173116628,19.0,4.8,Цинк
70239201931437127,25.0,3.5,None
70239202188510764,45.0,3.8,None
70239201940756128,89.0,4.8,Черный
70239202157968583,50.0,3.5,Черный
70239202157971314,45.0,3.5,Цинк
70239202173097609,127.0,4.8,None
70239202187555456,19.0,3.5,None
70239202173083985,25.0,5.5,Зеленый
70239202173063760,19.0,5.5,Белый
70239202173041834,80.0,4.8,Синий
70239202173128610,19.0,3.9,Желтый
70239201979932214,None,None,None
70239202164420469,13.0,4.2,None
70239202173111034,19.0,5.5,Коричневый
70239202149098856,185.0,6.3,None
70239201940584283,19.0,5.5,Цинк
70239202173045430,35.0,4.8,Красный
70239202173481267,25.0,3.5,Черный
70239202157969805,25.0,4.2,None
70239202189530165,35.0,4.0,None
70239201931461457,400.0,12.0,None
70239201942564094,120.0,5.0,Желтый
70239202173096266,16.0,4.2,Красный
70239202186277025,19.0,4.2,None
70239202173480999,41.0,4.2,Цинк
70239201931472187,25.0,5.5,None
70239202173480868,13.0,4.2,Цинк
70239202149072760,150.0,6.3,None
70239202189972222,90.0,4.8,Черный
70239202173066508,10.0,3.0,Желтый
70239202184330739,16.0,3.9,None
70239201931544127,51.0,5.5,None
70239202148926972,20.0,3.5,None
70239202157978036,60.0,5.0,Цинк
70239202149062556,70.0,4.0,None
70239201931465853,80.0,6.0,None
70239201931544796,29.0,4.8,RAL-3003
70239201931458929,130.0,4.8,None
70239201931460452,60.0,4.8,Цинк
70239202157972492,16.0,4.2,Цинк
70239202186277141,35.0,3.5,None
70239202186112197,11.0,3.5,Черный
70239201940724918,55.0,3.5,None
70239201931544233,32.0,4.2,RAL-5005
70239202173032312,19.0,5.5,RAL-3005
70239202189558740,28.0,4.8,RAL-6020
70239202149070739,51.0,3.8,None
70239202173096092,40.0,5.0,Желтый
70239202157983817,16.0,4.2,Цинк
70239202173480885,50.0,4.8,RAL-8017
70239201940582693,25.0,3.5,None
70239202186276888,32.0,3.5,Белый
70239202173098697,45.0,3.0,Желтый
70239202188968436,98.0,6.3,None
70239202173032745,40.0,4.0,Желтый
70239202148960258,32.0,3.9,None
70239201942561911,38.0,5.5,RAL-7004
70239202149059802,11.0,3.5,None
70239201931462393,19.0,3.9,None
70239201940710055,32.0,4.2,None
70239202188641498,60.0,4.5,None
70239202188630239,16.0,5.0,None
70239202187198653,35.0,3.5,None
70239202157967672,20.0,3.5,Черный
70239202172888696,19.0,5.5,RAL-5002
70239202190659589,11.0,3.5,None
70239201931472251,19.0,3.9,None
70239201940584212,25.0,4.2,Цинк
70239202173069263,38.0,5.5,RAL-9003
70239202156315743,80.0,5.0,Цинк
70239201940739845,55.0,3.5,None
70239202186336796,45.0,3.8,Черный
70239202173025972,25.0,4.2,Цинк
70239202167038137,35.0,3.0,None
70239201931544439,70.0,4.8,RAL-5010
70239201931460609,70.0,4.8,Синий
70239201931544082,32.0,4.2,Цинк
70239202186336741,19.0,3.9,None
70239202173043363,38.0,4.2,Цинк
70239202188507482,41.0,3.5,None
70239202173134941,60.0,4.8,Коричневый
70239201931571643,32.0,3.5,Черный
70239202157979182,25.0,3.5,Черный
70239202157975873,70.0,4.2,Черный
70239202173026579,35.0,5.0,Желтый
70239202157966810,125.0,4.8,Черный
70239202156261803,20.0,3.0,Цинк
70239202173123961,38.0,4.2,Цинк
70239202188511831,35.0,4.8,RAL-9003
70239202173038532,50.0,4.0,Белый
70239202149066542,110.0,6.0,None
70239202156223186,16.0,3.5,Цинк
70239201940582806,32.0,4.2,Цинк
70239201931460647,25.0,4.5,None
70239201931453921,45.0,3.5,None
70239202173062129,30.0,3.9,None
70239202156228152,35.0,3.0,Цинк
70239202173129247,70.0,4.8,Зеленый
70239202156160603,30.0,4.5,None
70239202173037509,25.0,4.2,Синий
70239202156243922,35.0,3.5,Цинк
70239202186944372,28.0,4.8,Коричневый
70239201931568735,19.0,4.2,Цинк
70239202167082028,30.0,3.0,None
70239202173481052,25.0,4.2,Цинк
70239201940722899,14.0,None,None
70239202149063357,100.0,6.0,None
70239202173062266,50.0,4.8,Зеленый
70239202173049422,19.0,4.2,Красный
70239201931550275,19.0,5.5,RAL-5021
70239202173129506,25.0,4.2,Коричневый
70239202186896823,19.0,4.2,None
70239202149083863,45.0,3.5,None
70239202186336439,41.0,38.0,Цинк
70239201931544595,70.0,4.2,Черный
70239202156263347,60.0,4.5,Цинк
70239202149070845,41.0,3.8,None
70239202171114608,13.0,4.2,Цинк
70239202180126711,35.0,4.0,Белый
70239202157966486,25.0,4.2,Цинк
70239202173191705,100.0,4.8,None
70239202157984849,40.0,3.5,Цинк
70239202173130530,19.0,4.2,Цинк
70239202173480843,19.0,3.5,Черный
70239201940724969,25.0,3.9,None
70239201931470099,16.0,3.5,None
70239202173070375,12.0,2.5,Желтый
70239202157978815,45.0,3.5,Черный
70239202157974229,16.0,4.2,Цинк
70239201940711328,50.0,4.2,None
70239202149053046,50.0,4.5,None
70239202186337227,35.0,3.8,Черный
70239202173085323,30.0,3.0,Желтый
70239202173056640,35.0,4.8,RAL-8017
70239202173081926,19.0,5.5,Красный
70239202186112370,45.0,3.8,Черный
70239202173084827,60.0,4.8,Красный
70239202173032558,9.5,3.5,None
70239201940733501,41.0,3.5,None
70239201940739315,25.0,3.5,None
70239202173103988,9.5,3.5,Белый
70239202149053654,113.0,6.3,None
70239202156226879,30.0,6.0,Цинк
70239202187027059,30.0,3.9,None
70239202173116507,35.0,4.8,Коричневый
70239202173128250,65.0,3.8,None
70239202158261185,70.0,4.0,None
70239202188511667,50.0,5.0,None
70239201940584328,51.0,4.2,None
70239202156206618,60.0,4.0,Цинк
70239202186931715,55.0,3.5,None
70239202173192385,35.0,4.8,Красный
70239202173050687,75.0,4.2,Цинк
70239202157971328,90.0,4.8,Черный
70239202173059436,35.0,3.5,None
70239202157965943,16.0,3.5,Черный
70239202173104324,25.0,3.9,None
70239202173061439,16.0,2.5,Желтый
70239202173098391,75.0,4.2,Цинк
70239202173123630,60.0,6.0,Желтый
70239202186392982,25.0,4.2,Цинк
70239202173077703,127.0,4.8,None
70239201931460832,120.0,10.0,None
70239201931548470,13.0,4.2,Цинк
70239202173066711,35.0,4.8,Зеленый
70239201931544774,13.0,4.2,Цинк
70239202172909309,38.0,4.2,Цинк
70239201931465861,50.0,4.2,None
70239202148927312,25.0,3.9,None
70239202156133974,100.0,6.0,Цинк
70239202156142596,25.0,3.5,None
70239201931460450,70.0,8.0,None
70239202156202015,120.0,6.0,Цинк
70239201931438810,35.0,4.8,Цинк
70239201931545050,25.0,4.2,RAL-8017
70239202191373752,75.0,3.5,None
70239202173044294,19.0,4.2,RAL-9005
70239202189530145,70.0,6.0,None
70239201940746762,55.0,3.5,None
70239202157985079,60.0,4.5,Цинк
70239202173036117,90.0,4.2,Желтый
70239202157974224,30.0,3.5,Черный
70239202188624639,32.0,3.8,None
70239202149060266,55.0,3.8,None
70239202186276900,19.0,4.2,None
70239201940584081,25.0,4.2,Цинк
70239201931572341,16.0,4.2,Цинк
70239202173114831,32.0,4.2,Цинк
